Elapsed Time,EMG_Isquio,EMG_Cuadriceps,EMG_GLMedio,EMG_AductorLargo,Angle
0.0,-0.07870023437864605,0.06024099490849827,-0.10115099529038125,0.32893686430587205,0.00017994137753880093
0.004000193320767484,-0.5134718211787452,0.3873444271969722,-0.6619628088167826,2.139054085678125,0.030409292842032518
0.008000386641534967,0.015915131975011175,-0.016747715017094832,0.014251538435412792,-0.023811842585021274,0.24046329903902294
0.01200057996230245,0.2391137677528193,-0.1814868737984733,0.2843615137057776,-0.9305555335582152,0.7798389702759256
0.016000773283069935,0.286762256279745,-0.20222557592329615,0.3653267508647517,-1.1884011989996448,1.481943273604711
0.02000096660383742,-0.14983342287004642,0.11989491577659363,-0.19637365586099068,0.5999613231489054,2.2384341788471334
0.0240011599246049,-0.3404232941635824,0.27868055894560884,-0.46078307315424755,1.5076742366801996,3.1624649914251766
0.028001353245372385,0.209762812784892,-0.16975758126938637,0.2864315337150005,-0.9363373732926499,4.128876257599557
0.03200154656613987,0.04586602207742431,-0.03449625857724555,0.0740040955310691,-0.21993869629965815,5.057968918535743
0.03600173988690735,-0.13730398340943228,0.10500012748943804,-0.17764896925900345,0.584970479718126,6.053073665016714
0.04000193320767484,-0.06750160907867453,0.04638506505171811,-0.08549115265220758,0.29368870970986616,6.988141119211056
0.04400212652844232,0.14730014869686728,-0.13707208596137527,0.2144286412891264,-0.684557754516102,7.717174357943011
0.0480023198492098,-0.053443982894040266,0.01596939070119054,-0.022319222261734432,0.043672719775985164,8.363294296858593
0.05200251316997729,-0.1719785490094023,0.13651240019304509,-0.21646547452630704,0.6705568108449566,9.040629007360504
0.05600270649074477,-0.06297131527162367,0.06818196828147133,-0.10195474188586152,0.33310220456337697,9.648731399000974
0.06000289981151226,0.15503076987794204,-0.10785241297573774,0.2071758116808449,-0.6183532097849046,10.073667469650013
0.06400309313227974,0.01666761829117147,-0.008392359523210751,0.010763869451446242,-0.034273532410620505,10.418923126206803
0.06800328645304722,-0.10284458388104592,0.0709565007473927,-0.1728736509566411,0.49829701985520397,10.784121448227868
0.0720034797738147,-0.08160688816245334,0.03848361600083023,-0.08327842802606736,0.2738521347460558,11.09282346742167
0.0760036730945822,0.10738946464069063,-0.07903303914571211,0.14559959136756695,-0.432525491630156,11.256161114180214
0.08000386641534968,0.010287504932662903,-0.0036422591668451047,0.005727241505423833,-0.0028362019463270215,11.359535038833743
0.08400405973611716,-0.08542735233110761,0.08589239294348693,-0.11833746862318738,0.38433226435813206,11.481921292543632
