Elapsed Time,EMG_Isquio,EMG_Cuadriceps,EMG_GLMedio,EMG_AductorLargo,Angle
0.0,-0.0768343858487546,0.045292113828194015,-0.11742154502358397,0.31021710214206955,7.237785126191612e-05
0.004000151291652483,-0.49965555157847047,0.29488266920319406,-0.765431166182216,2.0287929082838927,0.012515767161814701
0.008000302583304966,0.008152590020399015,-0.0019673768641070553,0.01069336607072789,-0.03299155685185953,0.14384823830355004
0.012000453874957448,0.21648131679690252,-0.12462969524389239,0.33345515542115495,-0.8906823423865321,0.5428369262585863
0.016000605166609932,0.27475777789017436,-0.16513955397406638,0.42510186126851846,-1.122704672980386,1.0577021446910089
0.020000756458262416,-0.12763480918644324,0.07940503611375557,-0.2108313391610268,0.5677629722492687,1.5946298606676106
0.024000907749914896,-0.3463507462994574,0.2069832667765027,-0.5366983141228681,1.4198461826155218,2.2708195787924015
0.02800105904156738,0.20609907322450302,-0.1253768296957168,0.3332332616887586,-0.8827583585564549,2.9709925839788958
0.032001210333219864,0.04811765473269824,-0.03435477773001707,0.08242996248155667,-0.20995469987401877,3.6226163688960065
0.036001361624872344,-0.1026061677029281,0.05924478879921837,-0.1627456492032989,0.43372894760212927,4.330675238961931
0.04000151291652483,0.1536405841649978,-0.0907384538655679,0.23885748929271433,-0.6338340013821211,5.006827619499766
0.04400166420817731,-0.008995848633667102,0.007096859927320032,-0.014448010914163421,0.034474373258112104,5.597395842518529
0.04800181549982979,-0.13232758286721466,0.07808797753712222,-0.1978167805272726,0.5222183444035373,6.194316531353556
0.05200196679148228,0.1382511028914239,-0.08391983160209747,0.21000673416995203,-0.5611309160509337,6.729734999391653
0.05600211808313476,0.006481442523697239,-0.004948750782311374,0.01055314876040965,-0.02699466758815471,7.162795285635082
0.06000226937478725,-0.09724803315476403,0.057640734726337475,-0.1459756608074934,0.3876654233973049,7.572356315007259
0.06400242066643973,0.1122884717299753,-0.059706196187296307,0.16105351304757595,-0.43198605397449186,7.91240187309197
0.06800257195809221,-0.0038956636292271692,-0.0007607420180041496,0.0028019161051196207,-0.020868855025174757,8.154971897212809
0.07200272324974469,-0.0831448982931379,0.0434492378107997,-0.11940498562968542,0.30645420965983317,8.36524414597679
0.07600287454139718,0.09014738973142344,-0.047627475471734355,0.11987506635344472,-0.33132160667748956,8.510440516276045
0.08000302583304966,0.0063669858700326366,-0.000466047252533495,0.008371519921403128,-0.004319504742089088,8.57384634704065
0.08400317712470214,-0.07043739020833541,0.04314237722640717,-0.1012712588408407,0.2864543441595509,8.607036297840505
0.08800332841635462,-0.04264737729245873,0.023262104604465858,-0.05323300650490186,0.14079995147387736,8.578795952583791
0.09200347970800711,0.05746727144331893,-0.03828942948760451,0.0898140786017104,-0.256361471682622,8.449609653746863
0.09600363099965958,-0.0029113425739770416,-0.004763795208080492,-0.000980887757350064,-0.015590075127558101,8.270474340269178
0.10000378229131207,-0.04811519813813813,0.028765885429995103,-0.07688820276628576,0.20528487673845855,8.088098486578373
0.10400393358296456,-0.009449818397804826,0.019663997146076476,-0.046314042403662554,0.13659551904195874,7.879082955090661
0.10800408487461705,0.026108567309263645,-0.012978737354743324,0.04208709715963304,-0.10236571275899069,7.606226245595339
0.11200423616626952,0.031215882863949482,-0.02196076790003883,0.0648216348476238,-0.1747226719061548,7.2797043825690455
0.116004387457922,0.007158489831592616,-0.004919546949930405,0.007477215427606576,-0.005774166452783792,6.947768583211559
