Angle
0.0016731599527511883
0.008291475054420322
0.021306817434948125
0.04042863032489818
0.06552153006297463
0.09659869354752504
0.13351850564567483
0.17599142260628478
0.22384104069116983
0.27699934983265057
0.335290251553573
0.3984344261040402
0.46626828211474286
0.5387390854040454
0.6156836410507867
0.6968332511661935
0.7820461628856503
0.87130218865801
0.9644587867266539
1.061256515808396
1.1615794046715942
1.2654488294180035
1.372746102301584
1.483218672973824
1.5966799808810903
1.7130067677030663
1.832020284603157
1.9534888762129123
2.0771748875230416
2.202835154046495
2.33024886862687
2.459216823046241
2.5896008551646874
2.7213213294689114
2.854246891121938
2.988196840309489
3.1230951184307347
3.2589658342055965
3.395733332206486
3.5332266012818616
3.6713154565186055
3.809908890769031
3.9488852691744865
4.088093777563769
4.22739396323649
4.366655420289773
4.505749415423757
4.644548939540208
4.782879649517771
4.920522093491752
5.0573201583101515
5.193178467783358
5.32797296281729
5.461552267638103
5.593806492772017
5.724665538294514
5.854117238362335
5.982204855356652
6.10891754773041
6.234192731632963
6.3580385553377035
6.480530817617366
6.601676705448617
6.7214177686898955
6.839616918960883
6.956061979321331
7.070634221258159
7.1833044183851795
7.293986459054081
7.40253990151409
7.508892453758659
7.613037081781464
7.714930863991205
7.81449659219217
7.911700985827574
8.006552815176121
8.099095002381285
8.189403095898237
8.277519256260831
8.363453666294605
8.447191008754887
8.52869158925391
8.607946761729819
8.68497758754779
8.759750760931372
8.832181003713183
8.902244604908384
8.969976768122718
9.035255338581809
9.097807759280467
9.157534028878004
9.214499299608367
9.268696773497698
9.320050835618847
9.368563686623533
9.414311959038793
9.457410999695519
9.498013075987139
9.536226873538252
9.57211928517904
9.605763643929217
9.637239372332719
9.666617429239933
9.693960609102465
9.7192471205063
9.742374283000764
9.763329784557232
9.782187766376222
9.798882562051558
9.81321483649169
9.825134808562973
9.834735800085003
9.842083144809468
9.847215341603107
9.850197526369938
9.851120251618982
9.850064637186163
9.847102701827568
9.842312660930883
9.835778581720605
9.827631621322737
9.818047853786954
9.8071480293814
9.79499986218415
9.781558110766502
9.766669530501732
9.75030015112934
9.732530126325722
9.713311676646372
9.692474695156971
9.66998383190497
9.645932672004724
9.62032492171274
9.593078310654246
9.564203044197695
9.533797774946331
9.50198792074232
9.468924380464946
9.434723130638613
9.399466631062051
9.363318435683581
9.326519510646616
9.289217320056881
9.251469746870029
9.213192500910168
9.174165378568244
9.134318557171852
9.093726127391944
9.05230176343377
9.009805777488749
8.966167848876765
8.921479731863567
8.875765300034091
8.82898347308887
8.781160893696747
8.732388958781865
8.682786000039393
8.63249599920769
8.581627354400283
8.530254321787911
8.478462222455928
8.426346879191728
8.373986457887504
8.321442159379815
8.268690055504312
8.215624811590246
8.162228619700393
8.108567412233437
8.054539549625508
7.999883200538106
7.944513481262215
7.888514848174673
7.831883533854251
7.774531384600761
7.716459934280459
7.657756505353294
7.598583954877877
7.539177234827423
7.479682593925275
7.420161291168211
7.360691314280723
7.301366577453844
7.242257408414952
7.183411505511835
7.124804610889639
7.066343660862302
7.008009124290367
6.949851825982916
6.891809069356577
6.833709630187433
6.775500921371078
6.717243888159073
6.658904638776006
6.60035859840836
6.541579040674043
6.482632861291913
6.423648371689048
6.3648125062233625
6.306239770398077
6.247975277805692
6.190137392382555
6.132914430945392
6.07641042468066
6.020648681452688
5.965620697481696
5.911287547970751
5.857641410995561
5.804704223439551
5.752352824168696
5.700325378362119
5.648514577096937
5.5969610258207725
5.545637752341847
5.494453169544668
5.443385101173543
5.392477786901554
5.341824406182968
5.291564861551453
5.241781578194749
5.192501922132551
5.143875923542576
5.096170801382671
5.049516933605123
5.003913677892066
4.959275105175838
4.915433788846598
4.8723131087029055
4.829923378810977
4.788127031374545
4.746645175949836
4.7053574659897075
4.664295325295701
4.6234249145642154
4.582650000150811
4.541942117945347
4.501337655837462
4.460970720622994
4.421068762028024
4.381749496708894
4.34302556320006
4.304965878246575
4.267693124625246
4.23126649184873
4.195684378205675
4.16090786559097
4.126862378711984
4.093512447954315
4.060860044236445
4.02877428908695
3.996997354145385
3.96541440750091
3.9340475104552057
3.902828790372355
3.871604414403825
3.8403160068239437
3.8089965571723248
3.777785947138312
3.746926170374294
3.7165400698863875
3.6866363972863807
3.6572858673982975
3.6286183972943515
3.6006947895993457
3.5735096772494024
3.546993476757127
3.521015245999701
3.4955129504283406
3.4704905284888716
3.4457678114569985
3.4209886980004547
3.3959960888211835
3.3708233904279137
3.3454573521010915
3.319840106237209
3.2939619218397844
3.2678591220740505
3.241674046906861
3.215650308586107
3.1899133986855666
3.16447570004102
3.139461410050295
3.115101561718819
3.091503874841395
3.0686580107443833
3.0465141887960785
3.0249849484692244
3.004025202012072
2.9836304366126867
2.963635231387107
2.943720409555882
2.9237411457129796
2.903719528975792
2.883609437131455
2.8632995453785317
2.842750851883679
2.8219935725451273
2.8011671463081975
2.7805153541138288
2.7601608797388892
2.7401104537903542
2.720459667153483
2.701389017163918
2.682981151016704
2.6652250381830562
2.6480457180433823
2.6313071504236816
2.614942561648123
2.598951498937417
2.5832142594932
2.5674971882308526
2.551695673465219
2.5358286401548042
2.519843342561516
2.5036185297182856
2.4871093625574376
2.470344136619729
2.453488271789819
2.4368381936740757
2.420539140882222
2.404591594839759
